#L TT           EE           TE
2597 3.581647E-01 3.889211E-02 2.002786E-03
2598 4.112001E-01 4.002696E-02 2.888673E-03
2599 4.301328E-01 3.809127E-02 3.280389E-03
2600 3.939703E-01 4.722180E-02 1.495092E-03
2601 2.933311E-01 4.360307E-02 3.606146E-03
2602 4.174197E-01 3.589220E-02 2.897566E-03
2603 3.992735E-01 3.824209E-02 4.044707E-03
2604 3.579258E-01 4.642650E-02 3.727437E-04
2605 3.360292E-01 3.994638E-02 5.643731E-03
2606 3.873778E-01 4.201361E-02 4.488349E-03
2607 4.602957E-01 4.713026E-02 3.809088E-03
2608 3.193650E-01 3.977241E-02 3.068769E-03
2609 3.055010E-01 3.757240E-02 2.827359E-03
2610 2.601377E-01 3.728590E-02 3.708520E-03
2611 5.041960E-01 4.558013E-02 3.907254E-03
2612 2.554741E-01 4.705546E-02 2.234150E-03
2613 3.113726E-01 3.327012E-02 1.069699E-03
2614 3.502579E-01 4.118974E-02 4.921079E-03
2615 4.285707E-01 4.416123E-02 4.776979E-03
2616 3.789835E-01 4.409671E-02 1.477406E-03
2617 3.892371E-01 3.902392E-02 1.113842E-03
2618 4.497843E-01 4.247337E-02 5.347510E-04
2619 3.350551E-01 4.190018E-02 2.259723E-03
2620 2.815881E-01 3.821294E-02 1.399913E-03
2621 4.866451E-01 4.053439E-02 1.130348E-03
2622 2.603541E-01 3.467095E-02 1.376610E-03
2623 2.931759E-01 4.033832E-02 4.319032E-03
2624 3.595925E-01 3.993200E-02 2.219932E-04
2625 3.203701E-01 4.236664E-02 3.321624E-03
2626 3.919283E-01 3.883088E-02 6.334061E-04
2627 3.508843E-01 3.600775E-02 1.579044E-04
2628 2.798135E-01 3.634512E-02 4.249467E-03
2629 2.329394E-01 3.047512E-02 5.261016E-03
2630 3.882677E-01 4.356568E-02 3.444818E-03
2631 3.064695E-01 3.768560E-02 7.321403E-04
2632 3.867220E-01 4.056560E-02 3.603698E-03
2633 3.438033E-01 3.517066E-02 2.628516E-03
2634 3.128839E-01 3.655176E-02 3.356247E-03
2635 2.355328E-01 3.715640E-02 3.413215E-03
2636 3.454058E-01 4.709446E-02 4.310645E-04
2637 2.808120E-01 4.464233E-02 1.915094E-03
2638 3.228996E-01 4.341109E-02 9.156065E-04
2639 2.328239E-01 4.702465E-02 4.845350E-03
2640 3.268098E-01 4.084985E-02 5.969985E-04
2641 4.307602E-01 4.464535E-02 1.631541E-04
2642 2.933842E-01 4.689857E-02 2.189404E-03
2643 4.317526E-01 3.697699E-02 -1.398557E-04
2644 3.379227E-01 4.223798E-02 -2.073224E-05
2645 3.611843E-01 4.104928E-02 4.177287E-04
2646 3.117127E-01 3.938022E-02 -9.435062E-04
2647 3.805788E-01 4.174100E-02 6.231027E-04
2648 3.764428E-01 4.279537E-02 -6.624899E-04
2649 3.581364E-01 3.620222E-02 4.419959E-03
2650 2.865997E-01 4.092017E-02 4.578788E-03
2651 2.454841E-01 4.326787E-02 2.553390E-03
2652 2.925891E-01 4.011732E-02 -1.606995E-03
2653 3.842720E-01 3.884702E-02 2.168434E-03
2654 3.730274E-01 4.122474E-02 4.147305E-03
2655 3.272879E-01 3.972097E-02 9.780421E-04
2656 3.961796E-01 3.925391E-02 -1.241467E-04
2657 3.294788E-01 3.758598E-02 1.477988E-03
2658 3.599301E-01 4.024342E-02 1.146094E-03
2659 4.514320E-01 3.748832E-02 2.101617E-03
2660 3.001705E-01 4.139166E-02 1.047833E-03
2661 3.565556E-01 3.963271E-02 -8.252627E-04
2662 4.365401E-01 4.465693E-02 -2.905349E-04
2663 4.456490E-01 3.465249E-02 6.596805E-04
2664 3.453390E-01 4.469751E-02 7.198621E-05
2665 4.351371E-01 4.652934E-02 1.720476E-03
2666 4.878805E-01 4.184479E-02 2.286226E-03
2667 3.225797E-01 4.068888E-02 -1.493831E-04
2668 4.004376E-01 4.267895E-02 -2.075903E-03
2669 2.980118E-01 3.527416E-02 7.228335E-04
2670 3.097813E-01 4.171684E-02 2.203851E-04
2671 4.337562E-01 4.222453E-02 -1.514500E-03
2672 3.751003E-01 3.618661E-02 4.774891E-04
2673 2.508937E-01 4.650846E-02 2.457639E-03
2674 2.742424E-01 3.833244E-02 -5.441954E-04
2675 3.225017E-01 3.991614E-02 -1.125079E-04
2676 3.111287E-01 3.878638E-02 -6.868079E-04
2677 2.608211E-01 5.367445E-02 3.191680E-03
2678 3.671771E-01 4.307454E-02 2.998046E-03
2679 3.502337E-01 3.962948E-02 1.132315E-04
2680 4.115269E-01 4.010062E-02 -2.955431E-06
2681 4.138348E-01 4.731186E-02 1.678656E-03
2682 2.727046E-01 4.496293E-02 3.212850E-03
2683 3.421080E-01 3.512215E-02 7.649656E-04
2684 3.899986E-01 4.078701E-02 -2.730117E-04
2685 4.576607E-01 4.099671E-02 1.449333E-03
2686 3.601310E-01 4.239896E-02 1.491850E-03
2687 3.456262E-01 4.000234E-02 5.243149E-05
2688 2.537002E-01 4.004761E-02 6.500471E-04
2689 4.431978E-01 3.750875E-02 1.527645E-03
2690 4.626147E-01 3.318609E-02 2.818489E-03
2691 4.440357E-01 3.493679E-02 1.546446E-03
2692 3.959753E-01 4.134619E-02 -4.515496E-04
2693 3.480948E-01 4.225158E-02 2.916743E-03
2694 3.137042E-01 4.480170E-02 1.845596E-03
2695 3.951538E-01 3.898514E-02 3.367495E-03
2696 3.688198E-01 4.279762E-02 1.363560E-04
2697 3.014757E-01 4.915602E-02 6.136592E-04
2698 4.544028E-01 4.134790E-02 2.169187E-03
2699 2.807010E-01 3.935382E-02 -1.769938E-03
2700 3.771021E-01 4.060449E-02 2.945586E-03
2701 3.606352E-01 3.961402E-02 -4.739538E-03
2702 2.823961E-01 4.051437E-02 1.311431E-03
2703 3.047901E-01 4.070873E-02 3.042855E-03
2704 4.186118E-01 3.814971E-02 1.466085E-03
2705 3.913501E-01 4.570716E-02 -2.016821E-03
2706 4.490529E-01 4.389836E-02 2.162973E-03
2707 3.264421E-01 4.151672E-02 1.222847E-03
2708 4.193570E-01 4.146109E-02 2.512001E-03
2709 3.267017E-01 4.254526E-02 1.911068E-03
2710 4.557813E-01 4.352460E-02 1.369682E-05
2711 3.393000E-01 4.027303E-02 1.677469E-03
2712 4.537730E-01 4.368688E-02 -3.108155E-04
2713 2.770744E-01 3.367309E-02 2.371810E-03
2714 4.660177E-01 4.073117E-02 8.387515E-03
2715 3.891999E-01 3.968866E-02 2.044256E-03
2716 3.622699E-01 3.955833E-02 4.941298E-03
2717 3.135936E-01 3.974193E-02 2.257880E-03
2718 3.473073E-01 4.220633E-02 4.941514E-04
2719 3.074633E-01 4.057231E-02 2.268116E-03
2720 3.437525E-01 4.461409E-02 2.657077E-03
2721 3.310654E-01 4.227199E-02 2.747494E-03
2722 2.999034E-01 4.362543E-02 2.970939E-03
2723 3.883367E-01 4.055092E-02 3.112051E-04
2724 3.657486E-01 3.588704E-02 2.140587E-03
2725 4.416225E-01 3.982042E-02 -1.779593E-03
2726 3.931806E-01 4.768873E-02 2.652174E-03
2727 4.203503E-01 4.480388E-02 4.439037E-03
2728 4.805730E-01 4.260700E-02 4.228623E-03
2729 3.664965E-01 4.395725E-02 3.596306E-05
2730 4.130519E-01 5.013725E-02 -1.941445E-03
2731 2.491506E-01 4.684133E-02 -3.481675E-04
2732 3.596450E-01 3.434603E-02 2.215563E-03
2733 3.268059E-01 4.075501E-02 2.204781E-03
2734 3.936561E-01 4.279330E-02 2.251143E-03
2735 4.129739E-01 3.855800E-02 -2.370854E-04
2736 3.771654E-01 4.336815E-02 1.025127E-03
2737 4.421168E-01 3.952894E-02 4.457010E-03
2738 3.621196E-01 4.074131E-02 3.549506E-03
2739 4.092579E-01 4.203062E-02 9.091464E-04
2740 3.804732E-01 4.548374E-02 4.399994E-03
2741 4.302371E-01 4.610624E-02 4.282293E-03
2742 3.796933E-01 4.363295E-02 2.012227E-03
2743 3.458197E-01 4.281562E-02 4.554970E-03
2744 3.654307E-01 4.494117E-02 -5.166082E-05
2745 3.598010E-01 3.999560E-02 1.419928E-03
2746 3.148602E-01 3.826497E-02 3.475047E-04
2747 3.395346E-01 4.812014E-02 -8.873080E-04
2748 3.719360E-01 4.148481E-02 -6.941224E-04
2749 4.952680E-01 4.302990E-02 1.820726E-03
2750 4.541906E-01 4.709149E-02 2.174526E-03
2751 3.263201E-01 4.165164E-02 3.672706E-04
2752 4.174511E-01 4.372215E-02 1.126092E-03
2753 3.605723E-01 4.711868E-02 2.084845E-03
2754 3.550944E-01 4.600187E-02 1.571814E-03
2755 3.434132E-01 4.221593E-02 1.356702E-03
2756 2.983071E-01 4.005752E-02 2.231246E-03
2757 3.465374E-01 4.763411E-02 1.146117E-04
2758 4.325608E-01 4.820092E-02 -7.923873E-04
2759 3.428641E-01 4.531491E-02 5.072078E-04
2760 4.273402E-01 4.567293E-02 7.018646E-04
2761 3.599111E-01 3.918704E-02 2.385330E-03
2762 3.477990E-01 4.150480E-02 1.470775E-03
2763 3.542117E-01 4.604055E-02 1.195426E-03
2764 4.714362E-01 5.015108E-02 -3.863623E-03
2765 3.858579E-01 4.268654E-02 -1.251578E-03
2766 3.844521E-01 4.198776E-02 3.938173E-03
2767 3.646424E-01 4.060600E-02 2.679583E-03
2768 3.185750E-01 4.726192E-02 6.566304E-04
2769 3.523641E-01 4.012555E-02 1.276944E-04
2770 4.628083E-01 4.075541E-02 -2.884331E-03
2771 3.276761E-01 3.670079E-02 -3.387628E-03
2772 3.465329E-01 4.765069E-02 4.296178E-04
2773 4.028411E-01 5.257039E-02 -6.594566E-03
2774 3.440657E-01 4.136230E-02 1.145055E-04
2775 5.072635E-01 5.095076E-02 7.819289E-04
2776 3.638345E-01 4.535294E-02 4.618721E-04
2777 4.272963E-01 4.011396E-02 -1.604280E-03
2778 4.073239E-01 4.900804E-02 -1.436199E-03
2779 4.295445E-01 4.936228E-02 -4.872830E-03
2780 3.891243E-01 4.755094E-02 -2.709471E-03
2781 3.322512E-01 4.642927E-02 -2.220025E-03
2782 4.036759E-01 4.260517E-02 -2.144555E-03
2783 3.515229E-01 4.464160E-02 -6.782545E-03
2784 3.423828E-01 5.041040E-02 -1.829408E-03
2785 3.639056E-01 4.863882E-02 -2.569638E-03
2786 2.919714E-01 5.056460E-02 -2.338040E-03
2787 4.528497E-01 4.633731E-02 -1.067305E-03
2788 3.250028E-01 4.419055E-02 -1.963693E-03
2789 3.504596E-01 4.465622E-02 -1.338848E-03
2790 3.445737E-01 5.483108E-02 -4.076491E-04
2791 4.300941E-01 4.270267E-02 -4.186020E-04
2792 4.390978E-01 4.724365E-02 -4.894693E-03
2793 3.414850E-01 4.207489E-02 4.916023E-04
2794 3.668292E-01 4.953977E-02 -4.071178E-03
2795 3.772598E-01 4.763875E-02 -9.760970E-04
2796 3.461916E-01 4.590164E-02 9.046673E-04
2797 3.780805E-01 4.289598E-02 2.240300E-03
2798 3.423718E-01 4.165827E-02 -1.847204E-03
2799 3.184395E-01 5.481198E-02 -1.218550E-03
2800 3.101400E-01 3.841124E-02 -5.566033E-04
2801 3.469879E-01 6.449970E-02 -2.713369E-03
2802 3.640341E-01 4.891415E-02 -2.228989E-03
2803 2.858370E-01 5.118777E-02 8.239428E-04
2804 3.801306E-01 4.559830E-02 -3.298424E-03
2805 3.607958E-01 4.660690E-02 -4.987711E-04
2806 3.111932E-01 4.974754E-02 -3.122690E-03
2807 4.146275E-01 4.836674E-02 -8.160496E-04
2808 3.882675E-01 5.270312E-02 -2.631679E-03
2809 3.844660E-01 5.179596E-02 1.667911E-03
2810 3.900613E-01 4.295944E-02 -3.169319E-03
2811 3.826368E-01 5.148224E-02 -2.675873E-03
2812 4.503505E-01 4.990863E-02 1.106800E-03
2813 3.033749E-01 5.096545E-02 -4.407163E-03
2814 3.795046E-01 4.602156E-02 -7.760364E-04
2815 3.857460E-01 5.098551E-02 -3.362326E-04
2816 3.255321E-01 5.332016E-02 -2.831662E-03
2817 3.662791E-01 5.888971E-02 1.126599E-03
2818 4.085430E-01 4.521204E-02 -4.422740E-03
2819 3.972500E-01 4.932282E-02 -2.956338E-04
2820 3.404518E-01 5.240203E-02 -3.588154E-03
2821 3.571549E-01 5.759755E-02 6.510182E-04
2822 4.733452E-01 4.588111E-02 -3.633104E-03
2823 3.760648E-01 4.984241E-02 -1.168002E-03
2824 3.849585E-01 5.087346E-02 -4.103131E-03
2825 3.748086E-01 4.178023E-02 -7.282170E-04
2826 4.147121E-01 5.884254E-02 -7.605060E-04
2827 3.982530E-01 5.630100E-02 -1.492497E-03
2828 3.218797E-01 4.958451E-02 -2.240161E-03
2829 4.013618E-01 4.114185E-02 -4.522830E-03
2830 3.033772E-01 5.437136E-02 -7.320027E-03
2831 3.761428E-01 5.477199E-02 -3.473463E-03
2832 3.983252E-01 5.170340E-02 -4.512411E-03
2833 3.178748E-01 4.850462E-02 -2.542063E-03
2834 3.374573E-01 5.464586E-02 -3.106931E-03
2835 3.024272E-01 4.706491E-02 -3.780095E-03
2836 3.460911E-01 5.469284E-02 -7.482269E-03
2837 3.651893E-01 4.921372E-02 -2.700700E-03
2838 4.045357E-01 5.209183E-02 -1.969219E-03
2839 4.209944E-01 5.067563E-02 -6.947636E-03
2840 2.999038E-01 5.090827E-02 -5.298429E-03
2841 3.416337E-01 5.459758E-02 -6.548518E-03
2842 3.176991E-01 5.849741E-02 -2.441859E-03
2843 3.942915E-01 5.066012E-02 -4.558075E-03
2844 3.788365E-01 5.821087E-02 -3.268426E-03
2845 4.666438E-01 5.176645E-02 -5.015096E-03
2846 4.195324E-01 6.106624E-02 -6.018112E-03
2847 4.089372E-01 5.064658E-02 -5.609494E-03
2848 3.525465E-01 5.807625E-02 -1.773056E-03
2849 3.669628E-01 4.771211E-02 -2.931584E-04
2850 3.756441E-01 6.121951E-02 -5.891548E-03
2851 4.276266E-01 5.560448E-02 -9.474979E-03
2852 3.450004E-01 5.640287E-02 -2.900055E-03
2853 3.697305E-01 5.519291E-02 -1.425664E-03
2854 3.396441E-01 5.877889E-02 -7.922010E-03
2855 3.626654E-01 6.329651E-02 -6.041178E-03
2856 3.915842E-01 5.537939E-02 -5.325150E-03
2857 3.112682E-01 5.965625E-02 -6.700161E-03
2858 3.802417E-01 5.822401E-02 -1.862159E-04
2859 3.497802E-01 5.691136E-02 -3.602385E-03
2860 2.528005E-01 6.487442E-02 -4.995510E-03
2861 3.428121E-01 7.701064E-02 -1.207834E-02
2862 3.797603E-01 6.265021E-02 -5.571880E-03
2863 3.033722E-01 6.878740E-02 -6.066243E-03
2864 3.527570E-01 5.933993E-02 -6.350121E-03
2865 3.408666E-01 6.034192E-02 -8.368072E-03
2866 4.139044E-01 6.539122E-02 -2.468068E-03
2867 4.407746E-01 5.819700E-02 -6.502455E-03
2868 3.825669E-01 6.030406E-02 -8.109797E-03
2869 3.401316E-01 6.090802E-02 -5.195677E-03
2870 3.838693E-01 7.569859E-02 -6.108539E-03
2871 3.121983E-01 7.338259E-02 -5.881698E-03
2872 3.362063E-01 6.418854E-02 -7.641112E-03
2873 3.273211E-01 6.339337E-02 -5.569774E-03
2874 3.479666E-01 7.874211E-02 -9.826865E-04
2875 3.185528E-01 6.396802E-02 -5.561313E-03
2876 3.952239E-01 7.650191E-02 1.708338E-04
2877 3.543300E-01 6.621191E-02 -4.447791E-03
2878 4.044999E-01 7.232250E-02 -2.526662E-03
2879 3.193802E-01 6.668541E-02 -8.726172E-04
2880 3.222122E-01 6.882316E-02 -7.504903E-04
2881 3.377555E-01 7.368591E-02 -3.435658E-03
2882 3.393494E-01 7.374036E-02 -7.005312E-03
2883 3.468225E-01 7.533057E-02 -5.267564E-03
2884 3.932696E-01 7.516472E-02 -1.000334E-03
2885 3.913508E-01 7.900963E-02 -1.938066E-03
2886 3.519803E-01 8.002411E-02 -4.220011E-03
2887 3.858158E-01 7.728016E-02 -4.459652E-03
2888 3.754329E-01 8.508976E-02 4.072456E-04
2889 2.959540E-01 8.348876E-02 -2.605622E-03
2890 3.844797E-01 8.043003E-02 -1.945154E-03
2891 3.952779E-01 8.459856E-02 1.147819E-03
2892 3.631039E-01 8.762466E-02 -1.042717E-03
2893 3.874033E-01 7.571644E-02 -5.724365E-03
2894 4.095553E-01 7.739442E-02 -4.880413E-03
2895 3.708356E-01 7.640982E-02 -1.877199E-03
2896 3.450318E-01 8.030590E-02 -1.202646E-03
2897 4.474193E-01 9.528285E-02 -6.054798E-03
2898 3.261219E-01 7.107472E-02 -2.269735E-03
2899 3.632754E-01 7.662076E-02 -1.022030E-03
2900 3.594961E-01 8.937111E-02 3.777274E-03
2901 3.160337E-01 7.392539E-02 -4.197522E-03
2902 3.378592E-01 7.103462E-02 -2.901622E-03
2903 3.036709E-01 7.639937E-02 3.429288E-04
2904 3.756999E-01 7.986933E-02 -1.417981E-03
2905 3.609989E-01 9.930850E-02 3.563085E-03
2906 3.922938E-01 8.139331E-02 1.628471E-03
2907 4.064020E-01 7.977861E-02 -1.399785E-03
2908 3.472336E-01 7.381597E-02 -1.359300E-03
2909 3.131026E-01 9.130311E-02 -2.933410E-03
2910 3.490952E-01 8.755465E-02 -2.705606E-03
2911 3.211039E-01 7.000357E-02 -1.765378E-03
2912 3.395970E-01 8.262170E-02 -3.356684E-03
2913 3.686639E-01 8.594745E-02 -3.681575E-03
2914 3.595286E-01 8.363313E-02 7.337636E-04
2915 3.449174E-01 7.845538E-02 4.178060E-04
2916 3.259590E-01 8.839626E-02 5.525108E-04
2917 3.482544E-01 8.049647E-02 -4.587364E-03
2918 4.004514E-01 8.007661E-02 -3.038098E-03
2919 3.782325E-01 6.705872E-02 -3.093312E-03
2920 3.406509E-01 8.317130E-02 -3.319545E-03
2921 3.509337E-01 8.117414E-02 -2.449303E-03
2922 3.662302E-01 7.588416E-02 -3.072822E-03
2923 3.502201E-01 7.755500E-02 -4.856895E-03
2924 3.711067E-01 7.020244E-02 -2.349617E-03
2925 3.299864E-01 8.872667E-02 -3.363771E-03
2926 3.721206E-01 7.656332E-02 -6.630178E-03
2927 3.690128E-01 8.404721E-02 -2.070956E-03
2928 4.006332E-01 7.869604E-02 -7.113796E-04
2929 3.443893E-01 7.918437E-02 -2.178265E-03
2930 4.232342E-01 7.506074E-02 -2.755628E-03
2931 4.556940E-01 7.845151E-02 -1.044097E-03
2932 3.651470E-01 7.056995E-02 -1.619079E-03
2933 3.912309E-01 7.949418E-02 -1.221879E-03
2934 3.262146E-01 7.772836E-02 -1.485688E-03
2935 3.515196E-01 8.251280E-02 -8.384866E-04
2936 3.602968E-01 8.025980E-02 -1.460018E-03
2937 4.391123E-01 7.466201E-02 5.280979E-04
2938 4.066246E-01 8.515608E-02 -7.637805E-04
2939 4.276610E-01 7.907441E-02 -9.567986E-04
2940 4.090892E-01 7.746416E-02 -1.482034E-03
2941 3.802479E-01 9.106296E-02 -1.302938E-03
2942 3.474652E-01 8.526398E-02 -3.491137E-03
2943 3.872253E-01 7.237829E-02 1.038618E-03
2944 4.033650E-01 8.475623E-02 1.166612E-03
2945 3.549532E-01 8.087918E-02 1.950845E-03
2946 3.375015E-01 8.384116E-02 -3.347114E-03
2947 3.249944E-01 8.810497E-02 -1.298321E-03
2948 3.502864E-01 8.467118E-02 -5.415193E-04
2949 4.183756E-01 7.964536E-02 -2.386644E-03
2950 3.273679E-01 7.077444E-02 -2.779310E-03
2951 3.838938E-01 7.592022E-02 -1.744800E-03
2952 3.227490E-01 7.477945E-02 1.398226E-04
2953 3.907221E-01 8.578313E-02 6.652553E-04
2954 3.776350E-01 8.299807E-02 4.459745E-05
2955 3.846727E-01 7.914237E-02 -4.325299E-04
2956 3.453924E-01 7.991383E-02 8.299991E-05
2957 3.957281E-01 7.596933E-02 -1.281065E-03
2958 3.655903E-01 9.121157E-02 -1.244387E-03
2959 5.064420E-01 9.670671E-02 -3.440983E-03
2960 3.673895E-01 9.291784E-02 -2.520508E-03
2961 4.317626E-01 9.589428E-02 -3.126868E-03
2962 3.629810E-01 1.018964E-01 -2.555646E-03
2963 4.443966E-01 8.482914E-02 -1.496159E-03
2964 3.578825E-01 8.731901E-02 -1.962492E-03
2965 3.373632E-01 8.692650E-02 -8.544859E-03
2966 3.698468E-01 1.009406E-01 5.444744E-04
2967 4.119780E-01 9.021184E-02 -2.697406E-03
2968 3.567007E-01 1.016212E-01 -2.532532E-03
2969 4.170664E-01 9.766298E-02 -4.459228E-03
2970 3.537227E-01 1.098676E-01 -3.325505E-03
2971 3.951843E-01 1.184645E-01 -1.866277E-03
2972 3.597289E-01 1.083410E-01 -2.774068E-04
2973 3.748502E-01 9.568802E-02 -7.004146E-03
2974 3.886621E-01 1.259462E-01 -5.469389E-03
2975 4.007651E-01 1.343931E-01 -2.437769E-03
2976 4.081475E-01 1.209660E-01 -1.050070E-03
2977 3.580326E-01 1.326085E-01 8.931757E-04
2978 3.807962E-01 1.281114E-01 -9.128053E-04
2979 3.918008E-01 1.260499E-01 -3.654762E-03
2980 3.392398E-01 1.365616E-01 1.553261E-03
2981 4.138211E-01 1.377958E-01 -1.397527E-03
2982 3.592718E-01 1.505763E-01 -2.171538E-03
2983 3.302265E-01 1.511589E-01 -3.161550E-03
2984 2.701434E-01 1.515068E-01 -3.421335E-03
2985 3.681189E-01 1.683897E-01 -4.180430E-03
2986 3.859838E-01 1.676983E-01 -2.221521E-03
2987 4.003881E-01 1.528432E-01 1.661380E-03
2988 3.213176E-01 1.687377E-01 -1.298844E-03
2989 3.504470E-01 1.575537E-01 -6.247938E-03
2990 3.474549E-01 1.962307E-01 -7.245127E-03
2991 4.341106E-01 1.847868E-01 -1.721510E-03
2992 3.952341E-01 1.875382E-01 3.109801E-03
2993 3.692083E-01 1.949461E-01 2.375073E-03
2994 4.078587E-01 1.848875E-01 -6.360697E-03
2995 3.850767E-01 1.800236E-01 -2.059493E-03
2996 3.909365E-01 1.793975E-01 4.159834E-03
2997 3.893525E-01 1.817152E-01 2.054852E-03
2998 3.099916E-01 1.573645E-01 3.785441E-03
2999 4.074439E-01 2.283382E-01 -4.777251E-03
3000 3.954887E-01 2.311709E-01 -6.855184E-03
